congress,bill_number,url
111,3940,https://www.congress.gov/bill/111th-congress/house-bill/3940/text?r=1&s=2&format=txt
111,2892,https://www.congress.gov/bill/111th-congress/house-bill/2892/text?r=1&s=2&format=txt
111,1284,https://www.congress.gov/bill/111th-congress/house-bill/1284/text?r=1&s=2&format=txt
111,4508,https://www.congress.gov/bill/111th-congress/house-bill/4508/text?r=1&s=2&format=txt
111,5278,https://www.congress.gov/bill/111th-congress/house-bill/5278/text?r=1&s=2&format=txt
111,3978,https://www.congress.gov/bill/111th-congress/house-bill/3978/text?r=1&s=2&format=txt
111,5623,https://www.congress.gov/bill/111th-congress/house-bill/5623/text?r=1&s=2&format=txt
111,5849,https://www.congress.gov/bill/111th-congress/house-bill/5849/text?r=1&s=2&format=txt
111,4165,https://www.congress.gov/bill/111th-congress/house-bill/4165/text?r=1&s=2&format=txt
111,6400,https://www.congress.gov/bill/111th-congress/house-bill/6400/text?r=1&s=2&format=txt
111,2,https://www.congress.gov/bill/111th-congress/house-bill/2/text?r=1&s=2&format=txt
111,2053,https://www.congress.gov/bill/111th-congress/house-bill/2053/text?r=1&s=2&format=txt
111,3119,https://www.congress.gov/bill/111th-congress/house-bill/3119/text?r=1&s=2&format=txt
111,1016,https://www.congress.gov/bill/111th-congress/house-bill/1016/text?r=1&s=2&format=txt
111,553,https://www.congress.gov/bill/111th-congress/house-bill/553/text?r=1&s=2&format=txt
111,3325,https://www.congress.gov/bill/111th-congress/house-bill/3325/text?r=1&s=2&format=txt
111,4994,https://www.congress.gov/bill/111th-congress/house-bill/4994/text?r=1&s=2&format=txt
111,5283,https://www.congress.gov/bill/111th-congress/house-bill/5283/text?r=1&s=2&format=txt
111,5877,https://www.congress.gov/bill/111th-congress/house-bill/5877/text?r=1&s=2&format=txt
111,4360,https://www.congress.gov/bill/111th-congress/house-bill/4360/text?r=1&s=2&format=txt
111,2097,https://www.congress.gov/bill/111th-congress/house-bill/2097/text?r=1&s=2&format=txt
111,1271,https://www.congress.gov/bill/111th-congress/house-bill/1271/text?r=1&s=2&format=txt
111,3714,https://www.congress.gov/bill/111th-congress/house-bill/3714/text?r=1&s=2&format=txt
111,2090,https://www.congress.gov/bill/111th-congress/house-bill/2090/text?r=1&s=2&format=txt
111,2632,https://www.congress.gov/bill/111th-congress/house-bill/2632/text?r=1&s=2&format=txt
111,5682,https://www.congress.gov/bill/111th-congress/house-bill/5682/text?r=1&s=2&format=txt
111,131,https://www.congress.gov/bill/111th-congress/house-bill/131/text?r=1&s=2&format=txt
111,2498,https://www.congress.gov/bill/111th-congress/house-bill/2498/text?r=1&s=2&format=txt
111,4139,https://www.congress.gov/bill/111th-congress/house-bill/4139/text?r=1&s=2&format=txt
111,1442,https://www.congress.gov/bill/111th-congress/house-bill/1442/text?r=1&s=2&format=txt
111,2802,https://www.congress.gov/bill/111th-congress/house-bill/2802/text?r=1&s=2&format=txt
111,2346,https://www.congress.gov/bill/111th-congress/house-bill/2346/text?r=1&s=2&format=txt
111,4284,https://www.congress.gov/bill/111th-congress/house-bill/4284/text?r=1&s=2&format=txt
111,2941,https://www.congress.gov/bill/111th-congress/house-bill/2941/text?r=1&s=2&format=txt
111,847,https://www.congress.gov/bill/111th-congress/house-bill/847/text?r=1&s=2&format=txt
111,2142,https://www.congress.gov/bill/111th-congress/house-bill/2142/text?r=1&s=2&format=txt
