congress,bill_number,url
106,1324,https://www.congress.gov/bill/106th-congress/senate-bill/1324/text?r=1&s=2&format=txt
106,1586,https://www.congress.gov/bill/106th-congress/senate-bill/1586/text?r=1&s=2&format=txt
106,67,https://www.congress.gov/bill/106th-congress/senate-bill/67/text?r=1&s=2&format=txt
106,1778,https://www.congress.gov/bill/106th-congress/senate-bill/1778/text?r=1&s=2&format=txt
106,1543,https://www.congress.gov/bill/106th-congress/senate-bill/1543/text?r=1&s=2&format=txt
106,314,https://www.congress.gov/bill/106th-congress/senate-bill/314/text?r=1&s=2&format=txt
106,748,https://www.congress.gov/bill/106th-congress/senate-bill/748/text?r=1&s=2&format=txt
106,3045,https://www.congress.gov/bill/106th-congress/senate-bill/3045/text?r=1&s=2&format=txt
106,777,https://www.congress.gov/bill/106th-congress/senate-bill/777/text?r=1&s=2&format=txt
106,2951,https://www.congress.gov/bill/106th-congress/senate-bill/2951/text?r=1&s=2&format=txt
106,574,https://www.congress.gov/bill/106th-congress/senate-bill/574/text?r=1&s=2&format=txt
106,322,https://www.congress.gov/bill/106th-congress/senate-bill/322/text?r=1&s=2&format=txt
106,580,https://www.congress.gov/bill/106th-congress/senate-bill/580/text?r=1&s=2&format=txt
106,376,https://www.congress.gov/bill/106th-congress/senate-bill/376/text?r=1&s=2&format=txt
106,382,https://www.congress.gov/bill/106th-congress/senate-bill/382/text?r=1&s=2&format=txt
106,1117,https://www.congress.gov/bill/106th-congress/senate-bill/1117/text?r=1&s=2&format=txt
106,1866,https://www.congress.gov/bill/106th-congress/senate-bill/1866/text?r=1&s=2&format=txt
106,1892,https://www.congress.gov/bill/106th-congress/senate-bill/1892/text?r=1&s=2&format=txt
106,3164,https://www.congress.gov/bill/106th-congress/senate-bill/3164/text?r=1&s=2&format=txt
106,2045,https://www.congress.gov/bill/106th-congress/senate-bill/2045/text?r=1&s=2&format=txt
106,1259,https://www.congress.gov/bill/106th-congress/senate-bill/1259/text?r=1&s=2&format=txt
106,835,https://www.congress.gov/bill/106th-congress/senate-bill/835/text?r=1&s=2&format=txt
106,452,https://www.congress.gov/bill/106th-congress/senate-bill/452/text?r=1&s=2&format=txt
106,1295,https://www.congress.gov/bill/106th-congress/senate-bill/1295/text?r=1&s=2&format=txt
106,1235,https://www.congress.gov/bill/106th-congress/senate-bill/1235/text?r=1&s=2&format=txt
106,2020,https://www.congress.gov/bill/106th-congress/senate-bill/2020/text?r=1&s=2&format=txt
106,406,https://www.congress.gov/bill/106th-congress/senate-bill/406/text?r=1&s=2&format=txt
106,439,https://www.congress.gov/bill/106th-congress/senate-bill/439/text?r=1&s=2&format=txt
106,1694,https://www.congress.gov/bill/106th-congress/senate-bill/1694/text?r=1&s=2&format=txt
106,437,https://www.congress.gov/bill/106th-congress/senate-bill/437/text?r=1&s=2&format=txt
106,3137,https://www.congress.gov/bill/106th-congress/senate-bill/3137/text?r=1&s=2&format=txt
106,2812,https://www.congress.gov/bill/106th-congress/senate-bill/2812/text?r=1&s=2&format=txt
106,1455,https://www.congress.gov/bill/106th-congress/senate-bill/1455/text?r=1&s=2&format=txt
106,430,https://www.congress.gov/bill/106th-congress/senate-bill/430/text?r=1&s=2&format=txt
106,2882,https://www.congress.gov/bill/106th-congress/senate-bill/2882/text?r=1&s=2&format=txt
106,453,https://www.congress.gov/bill/106th-congress/senate-bill/453/text?r=1&s=2&format=txt
106,1260,https://www.congress.gov/bill/106th-congress/senate-bill/1260/text?r=1&s=2&format=txt
106,1258,https://www.congress.gov/bill/106th-congress/senate-bill/1258/text?r=1&s=2&format=txt
106,1438,https://www.congress.gov/bill/106th-congress/senate-bill/1438/text?r=1&s=2&format=txt
106,1894,https://www.congress.gov/bill/106th-congress/senate-bill/1894/text?r=1&s=2&format=txt
106,869,https://www.congress.gov/bill/106th-congress/senate-bill/869/text?r=1&s=2&format=txt
106,293,https://www.congress.gov/bill/106th-congress/senate-bill/293/text?r=1&s=2&format=txt
106,1030,https://www.congress.gov/bill/106th-congress/senate-bill/1030/text?r=1&s=2&format=txt
106,604,https://www.congress.gov/bill/106th-congress/senate-bill/604/text?r=1&s=2&format=txt
106,632,https://www.congress.gov/bill/106th-congress/senate-bill/632/text?r=1&s=2&format=txt
106,893,https://www.congress.gov/bill/106th-congress/senate-bill/893/text?r=1&s=2&format=txt
106,2019,https://www.congress.gov/bill/106th-congress/senate-bill/2019/text?r=1&s=2&format=txt
106,438,https://www.congress.gov/bill/106th-congress/senate-bill/438/text?r=1&s=2&format=txt
106,1211,https://www.congress.gov/bill/106th-congress/senate-bill/1211/text?r=1&s=2&format=txt
106,2460,https://www.congress.gov/bill/106th-congress/senate-bill/2460/text?r=1&s=2&format=txt
106,610,https://www.congress.gov/bill/106th-congress/senate-bill/610/text?r=1&s=2&format=txt
106,1218,https://www.congress.gov/bill/106th-congress/senate-bill/1218/text?r=1&s=2&format=txt
106,880,https://www.congress.gov/bill/106th-congress/senate-bill/880/text?r=1&s=2&format=txt
106,1482,https://www.congress.gov/bill/106th-congress/senate-bill/1482/text?r=1&s=2&format=txt
106,447,https://www.congress.gov/bill/106th-congress/senate-bill/447/text?r=1&s=2&format=txt
106,1880,https://www.congress.gov/bill/106th-congress/senate-bill/1880/text?r=1&s=2&format=txt
106,449,https://www.congress.gov/bill/106th-congress/senate-bill/449/text?r=1&s=2&format=txt
106,643,https://www.congress.gov/bill/106th-congress/senate-bill/643/text?r=1&s=2&format=txt
106,2002,https://www.congress.gov/bill/106th-congress/senate-bill/2002/text?r=1&s=2&format=txt
106,484,https://www.congress.gov/bill/106th-congress/senate-bill/484/text?r=1&s=2&format=txt
106,2069,https://www.congress.gov/bill/106th-congress/senate-bill/2069/text?r=1&s=2&format=txt
106,1629,https://www.congress.gov/bill/106th-congress/senate-bill/1629/text?r=1&s=2&format=txt
106,1275,https://www.congress.gov/bill/106th-congress/senate-bill/1275/text?r=1&s=2&format=txt
106,1078,https://www.congress.gov/bill/106th-congress/senate-bill/1078/text?r=1&s=2&format=txt
106,1936,https://www.congress.gov/bill/106th-congress/senate-bill/1936/text?r=1&s=2&format=txt
106,3239,https://www.congress.gov/bill/106th-congress/senate-bill/3239/text?r=1&s=2&format=txt
106,150,https://www.congress.gov/bill/106th-congress/senate-bill/150/text?r=1&s=2&format=txt
106,3201,https://www.congress.gov/bill/106th-congress/senate-bill/3201/text?r=1&s=2&format=txt
106,2327,https://www.congress.gov/bill/106th-congress/senate-bill/2327/text?r=1&s=2&format=txt
106,1309,https://www.congress.gov/bill/106th-congress/senate-bill/1309/text?r=1&s=2&format=txt
106,1752,https://www.congress.gov/bill/106th-congress/senate-bill/1752/text?r=1&s=2&format=txt
106,2547,https://www.congress.gov/bill/106th-congress/senate-bill/2547/text?r=1&s=2&format=txt
106,2311,https://www.congress.gov/bill/106th-congress/senate-bill/2311/text?r=1&s=2&format=txt
106,1567,https://www.congress.gov/bill/106th-congress/senate-bill/1567/text?r=1&s=2&format=txt
106,2719,https://www.congress.gov/bill/106th-congress/senate-bill/2719/text?r=1&s=2&format=txt
106,2345,https://www.congress.gov/bill/106th-congress/senate-bill/2345/text?r=1&s=2&format=txt
106,28,https://www.congress.gov/bill/106th-congress/senate-bill/28/text?r=1&s=2&format=txt
106,900,https://www.congress.gov/bill/106th-congress/senate-bill/900/text?r=1&s=2&format=txt
106,938,https://www.congress.gov/bill/106th-congress/senate-bill/938/text?r=1&s=2&format=txt
106,1398,https://www.congress.gov/bill/106th-congress/senate-bill/1398/text?r=1&s=2&format=txt
